keep,Explanation,id,message_id,timestamp,text,social_media_url,mc_predicted_category,oc_predicted_category,pc_predicted_category,predicted_category,mc_confidence,oc_confidence,pc_confidence,confidence,text_hash,author,source,social_media_tag,social_media_user,social_media_secondary_url,mc_probabilities,oc_probabilities,pc_probabilities,probabilities,filter_reason,filter_threshold,filtered_at,created_at,min_confidence,low_confidence_models
,,11673,1473104929441714247,2026-02-16T23:53:04.145000+00:00,"The RPL fee switch greatly boosts node operator ETH rewards after Saturn One Staking an above average amount of $RPL could return a validator ETH commission rate of more than 20% To get an idea of what you could earn, check out the RPL fee switch calculator Link below Posted",https://x.com/Rocket_Pool/status/2023546143486230687,yield_farming,filter_out,filter_out,filter_out,0.5716392994,0.9927846193,0.9978494644,0.9978494644,4998493d1716fd15a48e7fcf8030ac8979056d1f69d2cb4b10ec03187135724e,Rocket Pool,discord,Posted,,,"{""filter_out"": 0.4283590018749237, ""high_value"": 1.6433270957350032e-06, ""yield_farming"": 0.5716392993927002}","{""filter_out"": 0.9927846193313599, ""high_value"": 1.9513304039264767e-07, ""yield_farming"": 0.00721514318138361}","{""filter_out"": 0.9978494644165039, ""high_value"": 2.764265261134824e-09, ""yield_farming"": 0.0021505746990442276}","{""filter_out"": 0.9978494644165039, ""high_value"": 2.764265261134824e-09, ""yield_farming"": 0.0021505746990442276}",category_or_confidence,0.6,2026-02-16 15:53:16,2026-02-16 23:53:15,0.5716392994,mc
,,2733,,2026-01-26T10:46:38.690000+00:00,"We're introducing a new referral mechanism to our Capital Launchpad, as part of our shift towards measuring verifiable impact. Giving you a way to boost allocation via a dedicated referral allocation pool. As well as this, for the first sale today FabricFND we're giving out a $10,000 USDC reward pool going to 5 referrers and 5 referees the more you referred pledge will stand a higher chance to win the draw. You have until the pledging ends 2nd Feb 12PM UTC to refer and be included For this specific sale there is 5% of total allocation guaranteed for referrers Posted",https://x.com/KaitoAI/status/2015738091231691202,filter_out,yield_farming,filter_out,filter_out,0.5620858073,0.9334302545,0.9979007244,0.9979007244,5c06ccd37cabb20389fe7eefcdfa059b3bd709345524f28639ceb2ec61c737da,Kaito AI 🌊,discord,Posted,,,"{""filter_out"": 0.5620858073234558, ""high_value"": 0.0001612828637007624, ""yield_farming"": 0.4377528727054596}","{""filter_out"": 0.06656914949417114, ""high_value"": 5.503898137249053e-07, ""yield_farming"": 0.9334302544593811}","{""filter_out"": 0.9979007244110107, ""high_value"": 1.6178196560190372e-08, ""yield_farming"": 0.0020992732606828213}","{""filter_out"": 0.9979007244110107, ""high_value"": 1.6178196560190372e-08, ""yield_farming"": 0.0020992732606828213}",category_or_confidence,,2026-02-10 17:40:06,2026-02-11 1:40:23,0.5620858073,mc
,,9515,1471750776870273069,2026-02-13T06:12:09.013000+00:00,"New Listing $RLUSD is coming to HashKey Exchange Ripple Deposits & Withdrawals ERC20 Open Trading Pair $RLUSD USD Listing Time 16 00 UTC 8 , Feb 13 Available to Professional Investors First 1000 to complete these tasks share 20 HKD 1000 20 Follow HashKeyExchange & Ripple Like, quote RT & tag friends Submit UID & proof here Register now More Details Terms and conditions apply. Virtual asset trading involves risks. It does not constitute, nor should be interpreted as, any form of solicitation, offer or recommendation of any product or service. Posted",https://x.com/HashKeyExchange/status/2022191957800624320,filter_out,filter_out,filter_out,filter_out,0.7090328932,0.5443971157,0.997957468,0.997957468,c757acd2a79220d4f2bab4d64f87bf11535dd0ae54f9db49fd59a69a4deff68c,HashKey Exchange,discord,Posted,,,"{""filter_out"": 0.7090328931808472, ""high_value"": 0.2908509075641632, ""yield_farming"": 0.0001161355830845423}","{""filter_out"": 0.5443971157073975, ""high_value"": 0.4555421471595764, ""yield_farming"": 6.075018609408289e-05}","{""filter_out"": 0.9979574680328369, ""high_value"": 0.0020423114765435457, ""yield_farming"": 2.1361881863413146e-07}","{""filter_out"": 0.9979574680328369, ""high_value"": 0.0020423114765435457, ""yield_farming"": 2.1361881863413146e-07}",category_or_confidence,0.6,2026-02-12 22:12:21,2026-02-13 6:12:21,0.5443971157,oc
,,5889,,2026-01-29T20:09:51.306000+00:00,"Open agent standards need open identity. ERC 8004 launching on Ethereum mainnet is a big step toward making autonomous agents discoverable, verifiable, and composable across the ENS namespace.",https://x.com/ensdomains/status/2016967004138451209,filter_out,filter_out,filter_out,filter_out,0.6513545513,0.5621751547,0.9979951382,0.9979951382,19ce92236617b5970218f3644bd4bd3f7ec94b122cc14a2063abc3608309e915,ens.eth,discord,Quoted,@DavideCrapis,https://x.com/DavideCrapis/status/2016893815857066212,"{""filter_out"": 0.6513545513153076, ""high_value"": 0.3486449718475342, ""yield_farming"": 4.088362572929327e-07}","{""filter_out"": 0.5621751546859741, ""high_value"": 0.43782246112823486, ""yield_farming"": 2.4493403998349095e-06}","{""filter_out"": 0.997995138168335, ""high_value"": 0.002003330271691084, ""yield_farming"": 1.5503856047871523e-06}","{""filter_out"": 0.997995138168335, ""high_value"": 0.002003330271691084, ""yield_farming"": 1.5503856047871523e-06}",category_or_confidence,,2026-02-10 17:44:02,2026-02-11 1:44:20,0.5621751547,"mc,oc"
,,9958,1471903974574657769,2026-02-13T16:20:54.192000+00:00,"New Listing $RLUSD is coming to HashKey Exchange Ripple Deposits & Withdrawals ERC20 Open Trading Pair $RLUSD USD Listing Time UTC 8 , Feb 13 Available to Professional Investors First 1000 to complete these tasks win 20 HKD 1000 20 Follow HashKeyExchange & Ripple Like, quote RT & tag friends Submit UID & proof here Register now More Details Terms and conditions apply. Virtual asset trading involves risks. It does not constitute, nor should be interpreted as, any form of solicitation, offer or recommendation of any product or service. Reposted HashKeyExchange",https://x.com/Ripple/status/2022345211389894845,filter_out,filter_out,filter_out,filter_out,0.8373083472,0.6966693401,0.9980412722,0.9980412722,e24fecd9171a6308c7ac459e3cff437822924188c2c4a2b8065295123d0ff74d,Ripple,discord,Reposted,@HashKeyExchange,https://x.com/HashKeyExchange/status/2022194614867054716,"{""filter_out"": 0.8373083472251892, ""high_value"": 0.16257473826408386, ""yield_farming"": 0.00011687190999509767}","{""filter_out"": 0.696669340133667, ""high_value"": 0.30329400300979614, ""yield_farming"": 3.6649937101174146e-05}","{""filter_out"": 0.9980412721633911, ""high_value"": 0.001958400709554553, ""yield_farming"": 2.7078505127065e-07}","{""filter_out"": 0.9980412721633911, ""high_value"": 0.001958400709554553, ""yield_farming"": 2.7078505127065e-07}",category_or_confidence,0.6,2026-02-13 8:21:08,2026-02-13 16:21:07,0.6966693401,oc
,,3878,,2026-01-27T16:19:56.129000+00:00,"Meet the Gemini Credit Card, Zcash Edition. Designed for enthusiasts, this limited edition metal card earns up to 4% back in ZEC with no annual fee. While supplies last. Posted",https://x.com/Gemini/status/2016184391479734591,filter_out,yield_farming,filter_out,filter_out,0.9314618707,0.5693871379,0.9980728626,0.9980728626,6c23b84a2b0155c3d15bedbbcb57f82e4391f247b9f10f48d4b9abcaddcbef97,Gemini,discord,Posted,,,"{""filter_out"": 0.9314618706703186, ""high_value"": 6.032102533026773e-07, ""yield_farming"": 0.06853744387626648}","{""filter_out"": 0.4297959506511688, ""high_value"": 0.0008168380009010434, ""yield_farming"": 0.5693871378898621}","{""filter_out"": 0.9980728626251221, ""high_value"": 3.569468276509724e-07, ""yield_farming"": 0.0019267338793724775}","{""filter_out"": 0.9980728626251221, ""high_value"": 3.569468276509724e-07, ""yield_farming"": 0.0019267338793724775}",category_or_confidence,,2026-02-10 17:41:04,2026-02-11 1:41:21,0.5693871379,oc
,,11463,1473007923440521298,2026-02-16T17:27:36.112000+00:00,"Introducing the Ride & Dine campaign everyone Earn up to 15% cashback on food, dining and ride share. Plus, refer your friends to earn 10% of their spend during the campaign period Join with the referral code in the announcement tweet below to get started.",,yield_farming,yield_farming,filter_out,filter_out,0.5366223454,0.6248967648,0.9980891347,0.9980891347,0c1ff9c2e2449b0fd2e6b365c9204988f019712d42f12204d10f65c27b2b49eb,ether.fi,discord,,,,"{""filter_out"": 0.4633760154247284, ""high_value"": 1.568305037835671e-06, ""yield_farming"": 0.5366223454475403}","{""filter_out"": 0.3750937879085541, ""high_value"": 9.426479664398357e-06, ""yield_farming"": 0.624896764755249}","{""filter_out"": 0.9980891346931458, ""high_value"": 1.0960356178202346e-08, ""yield_farming"": 0.001910785911604762}","{""filter_out"": 0.9980891346931458, ""high_value"": 1.0960356178202346e-08, ""yield_farming"": 0.001910785911604762}",category_or_confidence,0.6,2026-02-16 9:27:48,2026-02-16 17:27:47,0.5366223454,"mc,oc"
,,9204,1471588911519240354,2026-02-12T19:28:57.306000+00:00,"The UAE Dirham is now live on ADI Chain. Initiated by ihc official and First Abu Dhabi Bank FABConnects , approved and licensed by centralbankuae, the DDSC stablecoin is backed 1 1 by UAE Dirham reserves. DDSC is hosted exclusively on ADI Chain s compliance ready blockchain infrastructure. What sets this launch apart is the ecosystem behind it International Holding Company, one of the largest investment companies in the world, enables regional distribution across 1,300 subsidiaries First Abu Dhabi Bank acts as the banking partner, supporting custody of fiat reserves across 20 markets Sirius International Holding is supporting deployment and institutional adoption DDSC manages regulated issuance and distribution ADI Chain delivers the programmable, 24 7 settlement infrastructure Together, we establish a new benchmark for sovereign digital finance. DDSC is built for high value use cases enabling payments, treasury management, and cross border trade flows within a trusted environment. It validates our broader model. This is the first step toward a network of sovereign stablecoins operating on a shared layer. It creates a plug and play framework for national digital currencies to achieve interoperability at scale. It is why giants like Mastercard and MPESAAfrica have partnered with the ADI Foundation, and why BlackRock and FTI Global are exploring tokenized asset structures on our network. They recognize the need for onchain rails designed for institutional scale. DDSC stablecoin operates on ADI Chain s infrastructure, where $ADI functions as the utility token powering onchain transactions. The rails for digital money are officially open. Watch the next chapter of digital finance take shape in the UAE Reposted ADIChain",https://x.com/ethereum/status/2022030120618537219,filter_out,filter_out,filter_out,filter_out,0.663715601,0.9977292418,0.9981173277,0.9981173277,2a80386bada9230ea175b488bba3eeaf4a3de02643e031bbb5ba3db49b849af7,Ethereum,discord,Reposted,@ADIChain_,https://x.com/ADIChain_/status/2021812203138298016,"{""filter_out"": 0.6637156009674072, ""high_value"": 0.33626240491867065, ""yield_farming"": 2.1986617866787128e-05}","{""filter_out"": 0.9977292418479919, ""high_value"": 0.0022701399866491556, ""yield_farming"": 6.707992952215136e-07}","{""filter_out"": 0.9981173276901245, ""high_value"": 0.0018825619481503963, ""yield_farming"": 1.5142396136980096e-07}","{""filter_out"": 0.9981173276901245, ""high_value"": 0.0018825619481503963, ""yield_farming"": 1.5142396136980096e-07}",category_or_confidence,0.6,2026-02-12 11:29:13,2026-02-12 19:29:12,0.663715601,mc
,,3042,,2026-01-26T17:00:19.097000+00:00,Data standards are codified in the ETHplus Index Methodology. DefiLlama is used as the primary source of truth for yield and TVL and matchaxyz Meta Matcha used for liquidity metrics.,https://x.com/ETHPlus_/status/2015832164211032450,high_value,filter_out,filter_out,filter_out,0.6892994642,0.9870480895,0.9981498718,0.9981498718,02e5b2b16ef06642c60f3c135d80dd84ba1c80c1d94ccce5ae147c6b0e788bd8,ETH Plus (ETH+),discord,Quoted,@ETHPlus_,https://x.com/ETHPlus_/status/2009248042306900171,"{""filter_out"": 0.31069162487983704, ""high_value"": 0.689299464225769, ""yield_farming"": 8.96592337085167e-06}","{""filter_out"": 0.9870480895042419, ""high_value"": 0.012620768509805202, ""yield_farming"": 0.0003311177424620837}","{""filter_out"": 0.9981498718261719, ""high_value"": 0.0018386441515758634, ""yield_farming"": 1.1457662367320154e-05}","{""filter_out"": 0.9981498718261719, ""high_value"": 0.0018386441515758634, ""yield_farming"": 1.1457662367320154e-05}",category_or_confidence,,2026-02-10 17:41:04,2026-02-11 1:41:21,0.6892994642,mc
,,6834,,2026-01-31T00:00:03.516000+00:00,"We're a month into the Card Welcome Bonus Find out how to earn up to $300 in $CRO, on top of your usual rewards, when you open a Visa Signature Credit Card and meet the qualifying spend depending on tier, within 90 days of account opening Ends Mar 31 Not available In all jurisdictions. Learn more T&Cs Posted",https://x.com/cryptocom/status/2017387354130989112,filter_out,filter_out,filter_out,filter_out,0.6076616645,0.9852713346,0.9982177615,0.9982177615,a4a582984ad3f08faf6ad9b3f992c11aa524250289625cf525a697915336776c,Crypto.com,discord,Posted,,,"{""filter_out"": 0.6076616644859314, ""high_value"": 2.487115125404671e-06, ""yield_farming"": 0.3923358619213104}","{""filter_out"": 0.9852713346481323, ""high_value"": 9.688383428851921e-09, ""yield_farming"": 0.014728613197803497}","{""filter_out"": 0.998217761516571, ""high_value"": 1.3842339718905805e-08, ""yield_farming"": 0.001782196224667132}","{""filter_out"": 0.998217761516571, ""high_value"": 1.3842339718905805e-08, ""yield_farming"": 0.001782196224667132}",category_or_confidence,,2026-02-10 17:44:55,2026-02-11 1:45:10,0.6076616645,mc
,,3765,,2026-01-27T14:05:11.261000+00:00,"USDCx on AleoHQ is now available via Circle xReserve USDCx is a USDC backed stablecoin for Aleo's privacy first blockchain infrastructure. With USDCx on Aleo, businesses and users unlock privacy preserving payments, interoperable onchain dollars, and confidential multi party workflows. Key benefits USDCx on Aleo is 1 1 backed by USDC held in xReserve Fully interoperable with USDC across supported chains Trust minimized with no third party bridges required Learn more about USDCx on Aleo Posted",https://x.com/circle/status/2016150450782052695,filter_out,filter_out,filter_out,filter_out,0.6406306028,0.9914546013,0.9982470274,0.9982470274,fb35d86b0169f1609f14a1e8105e18b2e46894105841b1e9b2e0552ad3c873ca,Circle,discord,Posted,,,"{""filter_out"": 0.6406306028366089, ""high_value"": 0.3593612015247345, ""yield_farming"": 8.203684046748094e-06}","{""filter_out"": 0.9914546012878418, ""high_value"": 0.008544321171939373, ""yield_farming"": 1.126852566812886e-06}","{""filter_out"": 0.9982470273971558, ""high_value"": 0.0016354832332581282, ""yield_farming"": 0.00011755203013308346}","{""filter_out"": 0.9982470273971558, ""high_value"": 0.0016354832332581282, ""yield_farming"": 0.00011755203013308346}",category_or_confidence,,2026-02-10 17:41:04,2026-02-11 1:41:21,0.6406306028,mc
,,7957,1471144034771927257,2026-02-11T14:01:10.424000+00:00,The $INJ Community BuyBack is now live Long term active stakers of $INJ are whitelisted to participate in the BuyBack which permanently burns INJ while simultaneously enabling users to earn one of the highest active yields in crypto. It's Time. Posted,https://x.com/injective/status/2021585247045902343,yield_farming,yield_farming,filter_out,filter_out,0.8335458636,0.5215415359,0.9982722998,0.9982722998,c95e0bfe0b2ccdc5501ebaf5244d5549f035cc302da3900ff62fe920fea14510,Injective 🥷,discord,Posted,,,"{""filter_out"": 0.1603187620639801, ""high_value"": 0.0061353472992777824, ""yield_farming"": 0.8335458636283875}","{""filter_out"": 0.009453943930566311, ""high_value"": 0.46900442242622375, ""yield_farming"": 0.5215415358543396}","{""filter_out"": 0.9982722997665405, ""high_value"": 0.00036427105078473687, ""yield_farming"": 0.0013634753413498402}","{""filter_out"": 0.9982722997665405, ""high_value"": 0.00036427105078473687, ""yield_farming"": 0.0013634753413498402}",category_or_confidence,0.6,2026-02-11 6:01:30,2026-02-11 14:01:30,0.5215415359,oc
,,3451,,2026-01-27T06:33:42.099000+00:00,"Our latest JUST Letter to JST Holders is now live. In Q4 2025, our focus was clear strengthening long term value. 1.08B $JST burned, removing 10.96% of total supply $38.7M in protocol revenue deployed for buyback & burn Full treasury and reserve disclosures published JustLendDAO TVL reached $6.8B Posted",https://x.com/DeFi_JUST/status/2016036853041004745,filter_out,filter_out,filter_out,filter_out,0.6186048985,0.8976573348,0.9983426332,0.9983426332,00be49bcdf52405220931bb236574a4f5e941dc2fd866fb856eb8d8a1e1f2344,JUST DAO,discord,Posted,,,"{""filter_out"": 0.6186048984527588, ""high_value"": 0.00028364459285512567, ""yield_farming"": 0.38111141324043274}","{""filter_out"": 0.8976573348045349, ""high_value"": 0.006240363232791424, ""yield_farming"": 0.09610231220722198}","{""filter_out"": 0.9983426332473755, ""high_value"": 0.0015485926996916533, ""yield_farming"": 0.00010872826533159241}","{""filter_out"": 0.9983426332473755, ""high_value"": 0.0015485926996916533, ""yield_farming"": 0.00010872826533159241}",category_or_confidence,,2026-02-10 17:41:04,2026-02-11 1:41:21,0.6186048985,mc
,,443,,2026-01-22T12:00:29.111000+00:00,"BitMart announces the primary listing of Sentient SENT SentientAGI Sentient is building the GRID the largest open intelligence network, where 100 models, agents, data, tools, and research operate as one. Trading pair SENT USDT Deposit Available Trading 1 22 2026 13 00 PM UTC Learn more Posted",https://x.com/BitMartExchange/status/2014307152219742661,high_value,filter_out,filter_out,filter_out,0.5156192183,0.925229609,0.9983640313,0.9983640313,10baef1ba419c5bcc47811c74e8810acc509bd83c88b70e73759aa0c70947bf6,BitMart,discord,Posted,,,"{""filter_out"": 0.48437944054603577, ""high_value"": 0.5156192183494568, ""yield_farming"": 1.280017613680684e-06}","{""filter_out"": 0.9252296090126038, ""high_value"": 0.0747700110077858, ""yield_farming"": 3.5223638406023383e-07}","{""filter_out"": 0.9983640313148499, ""high_value"": 0.0016356748528778553, ""yield_farming"": 3.054018691273086e-07}","{""filter_out"": 0.9983640313148499, ""high_value"": 0.0016356748528778553, ""yield_farming"": 3.054018691273086e-07}",category_or_confidence,,2026-02-10 17:38:09,2026-02-11 1:38:26,0.5156192183,mc
,,411,,2026-01-22T11:01:20.478000+00:00,"BitMart announces the primary listing of Sentient SENT SentientAGI Sentient is building the GRID the largest open intelligence network, where 100 models, agents, data, tools, and research operate as one. Trading pair SENT USDT Deposit Available Trading 1 22 2026 12 00 PM UTC Learn more Posted",https://x.com/BitMartExchange/status/2014292204810879462,high_value,filter_out,filter_out,filter_out,0.4999993443,0.9184798598,0.9984080195,0.9984080195,a303e4e7c2c9d259b9ea53feb1a79e4ee0386e8656ed926237879d6a93337589,BitMart,discord,Posted,,,"{""filter_out"": 0.49999934434890747, ""high_value"": 0.49999934434890747, ""yield_farming"": 1.3212946896601352e-06}","{""filter_out"": 0.918479859828949, ""high_value"": 0.081519715487957, ""yield_farming"": 3.722182952969888e-07}","{""filter_out"": 0.9984080195426941, ""high_value"": 0.001591625390574336, ""yield_farming"": 3.5706671042134985e-07}","{""filter_out"": 0.9984080195426941, ""high_value"": 0.001591625390574336, ""yield_farming"": 3.5706671042134985e-07}",category_or_confidence,,2026-02-10 17:38:09,2026-02-11 1:38:26,0.4999993443,mc
,,7336,,2026-02-01T14:48:29.761000+00:00,"Celo Weekly Report Incentives are back on aave on Celo Celo proposes updates to its tokenomics googlecloud increases Celo Sepolia test tokens by 10x Up to 82% APY on native Celo pools on Uniswap All the key updates from the ecosystem, in one place Reposted Stakely io",https://x.com/Celo/status/2017973260567113768,filter_out,filter_out,filter_out,filter_out,0.6001722813,0.9999984503,0.998532176,0.998532176,424b20220f369e5b62570129065f9dcb4b5f2610d6242bbc2499e8fd74350464,Celo.eth/acc 🦇 🌳,discord,Reposted,@Stakely_io,https://x.com/Stakely_io/status/2017916938551181370,"{""filter_out"": 0.6001722812652588, ""high_value"": 2.682534250197932e-05, ""yield_farming"": 0.3998009264469147}","{""filter_out"": 0.9999984502792358, ""high_value"": 3.0590183541789884e-07, ""yield_farming"": 1.287894860979577e-06}","{""filter_out"": 0.9985321760177612, ""high_value"": 3.530560206854716e-05, ""yield_farming"": 0.0014324858784675598}","{""filter_out"": 0.9985321760177612, ""high_value"": 3.530560206854716e-05, ""yield_farming"": 0.0014324858784675598}",category_or_confidence,,2026-02-10 17:44:55,2026-02-11 1:45:10,0.6001722813,mc
,,4101,,2026-01-27T20:35:27.557000+00:00,"Coming soon to Kraken $HYPE powers HyperliquidX, the blockchain to house all finance. Build projects, create value, and exchange assets on the same hyper performant chain. Trading starts Jan 28 at 15 00 UTC Get ready Posted",https://x.com/krakenfx/status/2016248665543774710,filter_out,high_value,filter_out,filter_out,0.99839288,0.5660178065,0.9986152649,0.9986152649,0dfd112edcab52f5156e775e767a497f207483fb86e81342a5f0fa6557424197,Kraken,discord,Posted,,,"{""filter_out"": 0.9983928799629211, ""high_value"": 0.0016040843911468983, ""yield_farming"": 2.9896375508542405e-06}","{""filter_out"": 0.43398091197013855, ""high_value"": 0.5660178065299988, ""yield_farming"": 1.2995340057386784e-06}","{""filter_out"": 0.9986152648925781, ""high_value"": 0.0013831151882186532, ""yield_farming"": 1.651402499192045e-06}","{""filter_out"": 0.9986152648925781, ""high_value"": 0.0013831151882186532, ""yield_farming"": 1.651402499192045e-06}",category_or_confidence,,2026-02-10 17:42:04,2026-02-11 1:42:22,0.5660178065,oc
,,4925,,2026-01-28T19:09:31.222000+00:00,"IPO IS NOW OPEN IPO is now live for the following smart contracts QTF QDUEL QRP IMPORTANT PLEASE READ CAREFULLY Shareholders of QTF, QDUEL, and QRP will NOT receive profits. ALL profits generated by these SCs will go to RL shareholders. This IPO is about participation and support not profit distribution . Ecosystem",,high_value,filter_out,filter_out,filter_out,0.61165452,0.708850503,0.9986312985,0.9986312985,236781c390cd00bcd0b670ea7632e333a904503fdd3c976715777ac7c44e4067,Qubic,discord,,,,"{""filter_out"": 0.34043702483177185, ""high_value"": 0.61165452003479, ""yield_farming"": 0.0479084849357605}","{""filter_out"": 0.7088505029678345, ""high_value"": 0.29091164469718933, ""yield_farming"": 0.00023779284674674273}","{""filter_out"": 0.9986312985420227, ""high_value"": 2.279727232235018e-05, ""yield_farming"": 0.0013458295725286007}","{""filter_out"": 0.9986312985420227, ""high_value"": 2.279727232235018e-05, ""yield_farming"": 0.0013458295725286007}",category_or_confidence,,2026-02-10 17:43:03,2026-02-11 1:43:21,0.61165452,mc
,,4803,,2026-01-28T17:19:31.514000+00:00,"JUST IN Fidelity announced the launch of a USD stablecoin, FIDD, built on Ethereum and issued by Fidelity Digital Assets. Reserves cash, cash equivalents, and short term U.S. Treasuries. GENIUS Act compliant, with daily disclosures and third party audits. Reposted laurashin",https://x.com/ethereum/status/2016561755804348465,high_value,filter_out,filter_out,filter_out,0.5868433118,0.9207500219,0.9987602234,0.9987602234,233d54083e96f1ad2151e98568f511342367f65ee82a10223b893d11a3742401,Ethereum,discord,Reposted,@laurashin,https://x.com/laurashin/status/2016508933263831336,"{""filter_out"": 0.4128958582878113, ""high_value"": 0.5868433117866516, ""yield_farming"": 0.00026080242241732776}","{""filter_out"": 0.9207500219345093, ""high_value"": 0.0792069137096405, ""yield_farming"": 4.31289263360668e-05}","{""filter_out"": 0.9987602233886719, ""high_value"": 0.0011971602216362953, ""yield_farming"": 4.259641355019994e-05}","{""filter_out"": 0.9987602233886719, ""high_value"": 0.0011971602216362953, ""yield_farming"": 4.259641355019994e-05}",category_or_confidence,,2026-02-10 17:42:04,2026-02-11 1:42:22,0.5868433118,mc
,,8846,1471495094107635805,2026-02-12T13:16:09.492000+00:00,"krakenfx is bringing 10M verified users onchain through Ink. That's 10M funded, KYC d accounts that can access DeFi in a click For early builders, that means real distribution, and liquidity that can move directly from CEX balances into onchain apps from day one Reposted inkonchain",https://x.com/krakenfx/status/2021936310038995311,filter_out,filter_out,filter_out,filter_out,0.5394471884,0.9999711514,0.998781383,0.998781383,fbe5d6ba1de93ad7c73b51563f1ddd63804c855f8ed13c101718a6fa2c860f70,Kraken,discord,Reposted,@inkonchain,https://x.com/inkonchain/status/2021935611079536702,"{""filter_out"": 0.5394471883773804, ""high_value"": 0.4574967324733734, ""yield_farming"": 0.0030560989398509264}","{""filter_out"": 0.9999711513519287, ""high_value"": 2.7689018679666333e-05, ""yield_farming"": 1.2014251069558668e-06}","{""filter_out"": 0.9987813830375671, ""high_value"": 0.0011763531947508454, ""yield_farming"": 4.2316070903325453e-05}","{""filter_out"": 0.9987813830375671, ""high_value"": 0.0011763531947508454, ""yield_farming"": 4.2316070903325453e-05}",category_or_confidence,0.6,2026-02-12 5:16:22,2026-02-12 13:16:22,0.5394471884,mc
,,9894,1471893305087234089,2026-02-13T15:38:30.388000+00:00,"First Digital is expanding access to a won denominated stablecoin FirstDigitalHQ announced a partnership with KrwqCash to enhance the utility of the Korean Won stablecoin KRWQ. The collaboration aims to strengthen the payment and settlement functions for institutional investors, bridging Korean Won and other currency stablecoins. Full announcement on bloomingbit io Reposted YAPGlobalTeam",https://x.com/FDLabsHQ/status/2022334507387592898,high_value,filter_out,filter_out,filter_out,0.6275528073,0.9095980525,0.9988302588,0.9988302588,187d43210682b5b10dc8e12069973c4a3d095a0e2a868d0d36a8657b4c9bebe0,First Digital Labs,discord,Reposted,@YAPGlobalTeam,https://x.com/YAPGlobalTeam/status/2022219840245915915,"{""filter_out"": 0.3724445104598999, ""high_value"": 0.6275528073310852, ""yield_farming"": 2.713747562665958e-06}","{""filter_out"": 0.9095980525016785, ""high_value"": 0.09038369357585907, ""yield_farming"": 1.8272812667419203e-05}","{""filter_out"": 0.998830258846283, ""high_value"": 0.001169022754766047, ""yield_farming"": 7.661999461561209e-07}","{""filter_out"": 0.998830258846283, ""high_value"": 0.001169022754766047, ""yield_farming"": 7.661999461561209e-07}",category_or_confidence,0.6,2026-02-13 7:38:46,2026-02-13 15:38:45,0.6275528073,mc
,,6244,,2026-01-30T10:15:26.059000+00:00,"New X Launch zama 16.5M $ZAMA Prize Pool Register to claim by Feb 2, 10 AM UTC Claims go live on Feb 2, 12 PM UTC. Open to CeDeFi users on OKX Exchange. Posted",https://x.com/wallet/status/2017179758514044953,filter_out,filter_out,filter_out,filter_out,0.9158059955,0.6187534928,0.9988358617,0.9988358617,cc16f81f5832319a4784f697e316a42f6d2a354266c6ec4b3306c2d08093503f,OKX Wallet,discord,Posted,,,"{""filter_out"": 0.915805995464325, ""high_value"": 0.03930560126900673, ""yield_farming"": 0.04488840699195862}","{""filter_out"": 0.6187534928321838, ""high_value"": 0.38120296597480774, ""yield_farming"": 4.350876042735763e-05}","{""filter_out"": 0.9988358616828918, ""high_value"": 0.000984831596724689, ""yield_farming"": 0.00017935117648448795}","{""filter_out"": 0.9988358616828918, ""high_value"": 0.000984831596724689, ""yield_farming"": 0.00017935117648448795}",category_or_confidence,,2026-02-10 17:44:02,2026-02-11 1:44:20,0.6187534928,oc
,,9539,1471771744351158379,2026-02-13T07:35:28.050000+00:00,"Bitget Trading Club Championship Margin is coming 58,000 USDT prize pool Top reward 3000 USDT Sign up now to enjoy ZERO interest Join here Posted",https://x.com/bitget/status/2022212938950750409,yield_farming,filter_out,filter_out,filter_out,0.5637214184,0.9991667271,0.9988920093,0.9988920093,b9baeb004238afb59ac7baecfbb96f06e5084c3f2d27738c37c6b90864d2ce87,Bitget,discord,Posted,,,"{""filter_out"": 0.4362774193286896, ""high_value"": 1.0803508985191002e-06, ""yield_farming"": 0.5637214183807373}","{""filter_out"": 0.99916672706604, ""high_value"": 2.7880611597197458e-08, ""yield_farming"": 0.0008332350407727063}","{""filter_out"": 0.9988920092582703, ""high_value"": 1.1024694046568584e-08, ""yield_farming"": 0.0011079985415562987}","{""filter_out"": 0.9988920092582703, ""high_value"": 1.1024694046568584e-08, ""yield_farming"": 0.0011079985415562987}",category_or_confidence,0.6,2026-02-12 23:35:44,2026-02-13 7:35:43,0.5637214184,mc
